Kategoria,Komuna,Qendra_e_votimit,Vendvotimi,Partia111,Partia112,Partia113,Partia114,Partia115,Partia116,Partia117,Partia118,Partia119,Partia120,Partia121,Partia122,Partia123,Partia124,Partia125,Partia126,Partia127,Partia128,Partia129,Partia130,Partia131,Partia132,Partia133,Partia134,Partia135,Partia136,Partia137,Partia138
Rregullt,Malishevë,3020,3020/02,0,0,0,0,0,0,0,64,0,0,0,0,0,45,0,0,0,0,1,0,40,0,0,0,0,0,32,1
Rregullt,Malishevë,3021,3021/01,0,0,0,0,0,0,0,77,0,0,0,0,0,32,0,0,0,0,3,0,51,0,0,0,0,0,116,2
Rregullt,Malishevë,3021,3021/02,0,0,0,0,0,0,0,62,0,0,0,0,0,29,0,0,0,0,5,0,73,0,0,0,0,0,112,1
Rregullt,Malishevë,3022,3022/01,1,0,1,0,0,0,0,120,1,0,0,0,0,51,0,0,0,0,8,0,45,0,0,1,0,2,103,0
Rregullt,Malishevë,3023,3023/01,2,0,0,0,0,0,0,94,0,0,0,0,0,50,0,0,0,0,5,3,90,0,0,0,0,0,111,0
Rregullt,Malishevë,3023,3023/02,0,0,0,0,0,0,0,124,0,0,0,0,0,39,0,0,0,0,4,0,75,0,0,0,0,0,111,0
Rregullt,Malishevë,3024,3024/01,0,0,0,0,0,0,0,92,0,0,1,0,0,27,0,0,0,0,1,0,53,1,0,0,1,1,150,3
Rregullt,Malishevë,3025,3025/01,0,0,0,0,0,0,0,65,1,0,0,0,0,35,0,0,0,0,2,0,112,0,0,0,0,0,126,0
Rregullt,Malishevë,3025,3025/02,0,0,0,0,0,0,0,62,0,0,0,0,0,33,0,0,0,0,2,0,120,0,0,0,0,0,120,2
Rregullt,Malishevë,3026,3026/01,0,0,0,0,0,0,0,66,0,0,0,0,0,12,0,0,0,0,1,0,103,0,0,0,0,0,84,0
Rregullt,Malishevë,3026,3026/02,0,0,1,0,0,0,0,49,0,0,0,0,1,36,0,0,0,0,0,0,86,0,0,0,0,0,68,0
Rregullt,Malishevë,3027,3027/01,0,0,0,0,0,0,0,59,0,0,0,0,1,21,1,0,0,0,1,0,73,0,0,0,0,0,28,0
Rregullt,Malishevë,3028,3028/01,0,0,0,0,0,0,0,58,0,0,0,0,0,12,0,0,0,0,3,0,56,0,0,0,0,1,95,1
Rregullt,Malishevë,3028,3028/02,0,0,3,0,0,0,0,73,1,0,0,0,0,17,0,0,0,0,3,0,43,0,0,0,0,0,85,0
Rregullt,Malishevë,3029,3029/01,0,0,0,0,0,0,0,45,0,0,0,0,0,94,0,0,0,0,1,0,42,0,0,1,0,1,166,2
Rregullt,Malishevë,3029,3029/02,0,0,0,0,0,0,0,50,0,0,0,0,0,78,0,0,0,0,1,0,53,0,0,0,1,0,166,3
Rregullt,Malishevë,3030,3030/01,0,0,0,0,0,0,1,37,0,0,0,0,0,14,0,0,0,0,4,0,55,0,0,0,0,0,103,1
Rregullt,Malishevë,3030,3030/02,0,0,0,0,0,0,0,47,0,0,0,0,0,18,0,0,0,0,0,0,52,0,0,0,0,1,96,0
Rregullt,Malishevë,3031,3031/01,0,0,0,0,0,0,0,50,0,0,0,0,0,30,0,0,0,0,1,0,36,0,0,0,0,0,123,0
Rregullt,Malishevë,3032,3032/01,0,0,0,0,0,0,0,35,0,0,0,0,0,17,0,0,0,0,3,0,22,0,0,0,0,3,227,4
Rregullt,Malishevë,3033,3033/01,0,0,0,0,0,0,0,58,0,0,0,0,0,15,0,0,0,0,3,1,38,0,0,0,0,0,63,1
Rregullt,Malishevë,3033,3033/02,1,0,0,0,0,0,0,66,0,0,0,0,1,16,0,0,0,0,5,0,25,0,0,0,1,0,66,0
Rregullt,Malishevë,3034,3034/01,1,0,0,0,0,0,0,83,0,0,0,0,1,100,0,0,0,0,3,0,72,1,0,0,0,0,90,1
Rregullt,Malishevë,3035,3035/01,0,0,0,1,0,0,0,127,0,0,0,0,1,35,0,0,0,0,0,0,73,0,0,0,0,0,93,2
Rregullt,Malishevë,3035,3035/02,0,0,0,0,0,0,0,150,0,0,0,0,0,19,0,0,0,0,2,0,60,0,0,0,0,0,105,1
Rregullt,Junik,3101,3101/01,0,0,1,0,0,0,0,43,0,0,0,0,0,60,0,0,0,0,0,0,16,0,0,0,0,1,84,1
Rregullt,Junik,3101,3101/02,1,0,0,0,0,0,0,71,0,0,1,0,0,79,0,0,0,0,6,0,12,0,0,0,0,0,70,0
Rregullt,Junik,3101,3101/03,0,1,0,0,0,0,0,58,0,0,0,0,0,96,0,0,0,0,0,0,19,0,0,0,0,0,82,0
Rregullt,Junik,3101,3101/04,0,0,0,0,0,0,0,57,0,0,0,0,0,53,0,0,0,0,6,0,34,0,0,0,0,0,97,0
Rregullt,Junik,3101,3101/05,0,0,0,1,0,0,1,79,0,0,0,0,0,76,0,0,0,0,1,0,14,0,0,0,0,1,125,0
Rregullt,Junik,3101,3101/06,1,0,0,0,0,0,0,59,0,0,0,0,0,80,0,1,0,0,3,0,26,0,0,1,0,1,103,1
Rregullt,Junik,3101,3101/07,1,0,0,0,0,0,0,77,0,0,0,0,2,105,0,0,0,0,2,0,21,0,0,0,0,1,91,0
Rregullt,Mamushë,3201,3201/01,0,0,0,2,0,0,0,21,0,0,0,66,0,3,0,0,0,0,0,2,6,3,0,122,0,0,1,0
Rregullt,Mamushë,3201,3201/02,1,1,0,2,0,0,1,28,6,0,2,84,0,14,0,0,0,0,0,0,5,0,0,331,2,1,2,1
Rregullt,Mamushë,3201,3201/03,1,0,0,2,0,0,0,52,3,0,0,83,0,9,0,0,0,0,0,2,7,0,1,246,1,1,4,0
Rregullt,Mamushë,3201,3201/04,0,0,0,4,0,1,0,46,1,0,0,107,0,1,0,0,0,0,0,3,36,0,2,185,1,0,6,0
Rregullt,Mamushë,3201,3201/05,0,2,0,0,0,0,0,25,4,0,1,179,1,11,0,0,0,0,2,1,11,5,2,236,0,0,6,0
Rregullt,Hani_Elezit,3301,3301/01,0,0,1,0,0,0,0,148,0,0,0,0,0,16,0,0,0,0,6,1,146,0,0,0,0,0,37,0
Rregullt,Hani_Elezit,3301,3301/02,0,0,1,0,0,0,0,236,0,0,0,0,0,36,0,0,0,0,30,0,111,0,0,0,0,0,43,0
Rregullt,Hani_Elezit,3301,3301/03,0,0,0,0,0,0,0,151,0,0,0,0,0,41,0,0,0,0,4,0,107,0,0,1,0,0,14,0
Rregullt,Hani_Elezit,3301,3301/04,0,0,0,0,0,0,1,199,0,0,0,0,0,28,0,0,0,1,12,2,65,0,1,1,0,0,9,0
Rregullt,Hani_Elezit,3301,3301/05,1,0,0,0,0,0,0,218,0,0,0,0,0,32,0,0,0,0,45,0,93,0,0,1,0,0,12,0
Rregullt,Hani_Elezit,3302,3302/01,1,0,1,0,0,0,0,191,0,0,0,0,1,44,1,0,0,1,4,0,167,2,0,0,0,0,27,0
Rregullt,Hani_Elezit,3302,3302/02,1,0,0,0,0,0,0,181,0,0,0,0,0,6,0,0,0,0,3,0,81,0,0,0,0,0,3,0
Rregullt,Hani_Elezit,3303,3303/01,1,0,0,0,0,0,0,172,0,0,0,0,1,8,0,0,0,0,5,0,94,0,0,0,0,0,8,1
Rregullt,Hani_Elezit,3303,3303/02,1,0,0,1,0,0,0,96,0,0,0,0,0,20,0,0,0,1,2,0,109,0,0,0,0,0,5,0
Rregullt,Hani_Elezit,3304,3304/01,1,0,1,0,0,0,1,181,0,0,0,0,0,79,0,0,0,0,8,0,154,0,0,0,0,0,10,0
Rregullt,Hani_Elezit,3304,3304/02,0,0,0,0,0,0,0,132,0,0,0,0,0,87,0,0,0,0,3,0,65,0,0,0,0,0,6,0
Rregullt,Hani_Elezit,3304,3304/03,0,0,0,0,0,0,0,142,0,0,0,0,0,15,0,0,0,2,6,1,86,0,0,0,0,0,6,0
Rregullt,Graçanicë,3401,3401/01,3,188,1,0,0,0,0,7,0,0,1,0,0,7,0,0,1,0,0,0,4,29,12,1,0,3,0,0
Rregullt,Graçanicë,3401,3401/02,0,254,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,30,0,0,7,0,0
Rregullt,Graçanicë,3401,3401/03,0,173,1,0,0,2,0,13,0,3,0,0,0,6,0,1,0,0,0,0,4,24,20,0,0,3,0,1
Rregullt,Graçanicë,3401,3401/04,0,206,1,0,0,4,0,5,0,0,0,0,1,2,0,0,0,0,0,0,2,36,21,0,0,1,0,0
Rregullt,Graçanicë,3401,3401/05,1,289,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,27,0,0,2,0,0
Rregullt,Graçanicë,3401,3401/06,0,242,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,35,16,0,0,1,0,0
Rregullt,Graçanicë,3401,3401/07,1,267,0,0,0,4,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,41,20,1,0,9,2,0
Rregullt,Graçanicë,3401,3401/08,0,212,1,0,0,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,27,36,0,0,6,0,0
Rregullt,Graçanicë,3401,3401/09,0,234,1,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,54,36,0,0,2,1,0
Rregullt,Graçanicë,3402,3402/01,1,278,1,0,0,5,0,14,0,0,1,0,1,0,0,0,0,0,0,1,2,51,43,2,0,2,0,0
Rregullt,Graçanicë,3402,3402/02,1,215,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,32,19,0,0,0,0,0
Rregullt,Graçanicë,3402,3402/03,0,236,1,1,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,35,28,1,0,1,0,0
Rregullt,Graçanicë,3403,3403/01,1,166,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,5,4,8,0,0,0,0,0
Rregullt,Graçanicë,3404,3404/01,0,128,3,0,0,2,0,24,0,2,0,0,1,23,0,0,1,0,3,0,48,38,5,0,0,0,0,0
Rregullt,Graçanicë,3404,3404/02,0,211,0,0,0,2,0,29,0,0,0,0,0,7,0,0,0,0,4,0,33,27,10,0,0,0,12,0
Rregullt,Graçanicë,3405,3405/01,0,297,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,61,8,1,0,1,0,0
Rregullt,Graçanicë,3405,3405/02,3,346,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,7,0,0,0,0,0
Rregullt,Graçanicë,3405,3405/03,0,305,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,12,0,0,0,0,0
Rregullt,Graçanicë,3406,3406/01,1,213,0,1,0,3,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,21,11,0,0,0,2,0
Rregullt,Graçanicë,3406,3406/02,0,168,0,0,0,2,0,23,0,0,0,0,2,9,0,0,0,0,0,0,3,31,3,0,0,0,1,0
Rregullt,Graçanicë,3407,3407/01,0,170,0,0,0,2,0,77,0,0,0,0,0,49,0,0,0,0,2,1,7,31,18,0,0,0,0,0
Rregullt,Graçanicë,3407,3407/02,0,217,1,0,0,3,0,19,0,0,0,0,1,11,0,0,0,0,2,0,0,28,10,0,1,2,0,0
Rregullt,Graçanicë,3408,3408/01,1,195,0,2,0,1,0,36,0,0,0,0,1,21,0,0,0,0,3,0,19,32,6,4,0,0,10,0
Rregullt,Graçanicë,3408,3408/02,0,180,0,0,0,3,0,31,0,0,0,0,0,30,0,0,0,0,1,0,10,11,8,3,0,0,5,0
Rregullt,Graçanicë,3409,3409/01,0,226,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,76,18,1,0,0,0,0
Rregullt,Graçanicë,3409,3409/02,0,244,1,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,4,105,6,0,0,0,1,0
Rregullt,Graçanicë,3410,3410/01,0,321,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,0,0,0,0,0,1
Rregullt,Graçanicë,3411,3411/01,0,159,0,0,0,2,0,18,0,1,0,0,0,16,2,0,0,0,3,0,2,22,3,0,0,0,0,0
Rregullt,Graçanicë,3412,3412/01,1,121,1,0,0,2,0,48,0,0,0,0,0,27,0,0,0,0,7,1,31,11,8,0,0,0,2,0
Rregullt,Graçanicë,3412,3412/02,0,104,0,0,0,1,0,21,0,2,0,0,0,21,0,0,0,0,4,0,23,11,9,0,0,1,0,0
Rregullt,Graçanicë,3413,3413/01,0,37,1,0,0,0,0,164,0,0,0,0,0,43,0,0,0,0,6,0,68,11,5,0,0,0,11,0
Rregullt,Ranillug,3501,3501/01,2,379,0,0,0,6,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,42,10,0,0,0,0,0
Rregullt,Ranillug,3501,3501/02,0,327,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20,26,0,0,0,0,0
Rregullt,Ranillug,3502,3502/01,3,274,1,0,0,9,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,15,9,0,0,1,1,0
Rregullt,Ranillug,3502,3502/02,0,240,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0
Rregullt,Ranillug,3503,3503/01,2,138,0,0,0,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,33,2,0,0,0,1,0
Rregullt,Ranillug,3504,3504/01,1,224,0,0,0,13,0,5,0,1,3,0,0,2,0,0,0,0,0,0,3,49,2,0,0,0,0,0
Rregullt,Ranillug,3504,3504/02,1,241,0,1,0,14,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,32,6,0,0,0,0,0
Rregullt,Ranillug,3505,3505/01,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rregullt,Ranillug,3506,3506/01,0,236,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0
Rregullt,Ranillug,3507,3507/01,0,72,0,0,0,1,0,7,0,0,1,0,0,5,0,0,0,0,0,0,2,17,1,0,0,0,1,0
Rregullt,Partesh,3601,3601/01,1,268,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0
Rregullt,Partesh,3601,3601/02,1,291,1,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,1
Rregullt,Partesh,3602,3602/01,0,177,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,12,6,0,0,0,0,0
Rregullt,Partesh,3602,3602/02,0,169,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0
Rregullt,Partesh,3603,3603/01,0,267,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,8,0,0,0,0,0
Rregullt,Partesh,3603,3603/02,0,281,0,0,0,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,23,16,0,0,0,0,0
Rregullt,Partesh,3603,3603/03,1,290,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0
Rregullt,Kllokot,3701,3701/01,0,135,1,0,0,1,0,48,0,0,0,0,0,16,1,0,0,0,1,0,10,11,3,0,0,0,11,0
Rregullt,Kllokot,3701,3701/02,1,209,1,0,0,4,0,31,0,0,1,0,0,8,0,0,0,0,1,0,16,24,6,0,0,0,10,0
Rregullt,Kllokot,3702,3702/01,0,0,0,0,0,0,0,24,0,0,0,0,0,9,0,0,0,0,2,0,5,0,0,0,0,0,3,0
Rregullt,Kllokot,3703,3703/01,0,67,1,0,0,0,0,77,0,0,0,0,0,26,0,0,0,0,9,0,26,14,10,0,0,0,4,0
Rregullt,Kllokot,3703,3703/02,0,55,0,0,0,0,0,72,0,0,0,0,0,43,0,0,0,0,17,1,25,12,14,0,0,0,10,0
Rregullt,Kllokot,3704,3704/01,0,183,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,19,36,0,0,0,0,0
Rregullt,Kllokot,3704,3704/02,0,215,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,0
Rregullt,Kllokot,3705,3705/01,0,0,0,0,0,0,0,79,0,0,0,0,1,32,0,0,0,0,14,1,33,0,0,0,0,1,9,0
Rregullt,Mitrovicë_e_Veriut,3801,3801/01,1,16,1,0,0,2,0,197,1,0,8,0,0,17,0,0,2,0,17,4,43,4,0,1,3,0,5,1
Rregullt,Mitrovicë_e_Veriut,3801,3801/02,0,11,1,0,0,0,0,151,0,0,2,1,0,7,0,0,1,0,8,2,41,3,0,4,1,0,3,0
Rregullt,Mitrovicë_e_Veriut,3802,3802/01,0,6,0,0,0,1,0,145,4,0,1,0,0,9,0,0,1,0,4,0,42,0,1,0,0,0,2,0
Rregullt,Mitrovicë_e_Veriut,3802,3802/02,0,18,0,0,0,1,1,109,2,0,0,0,0,4,0,0,1,0,3,1,36,0,0,0,0,0,9,0
Rregullt,Mitrovicë_e_Veriut,3803,3803/01,0,67,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/01,1,222,1,1,0,66,0,9,2,1,3,0,0,1,0,0,0,0,0,0,3,9,13,0,1,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/02,1,230,0,0,0,71,0,2,0,1,3,0,0,0,0,0,0,1,0,0,1,6,26,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/03,1,260,1,0,0,58,0,5,5,3,0,1,0,0,0,3,1,0,0,0,0,9,10,0,3,0,1,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/04,0,178,3,0,0,43,0,2,3,1,8,0,0,0,0,2,0,0,0,0,2,6,13,0,1,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/05,1,211,0,1,0,69,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,7,14,0,0,1,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/06,3,253,1,0,0,81,0,2,0,5,2,0,0,0,0,1,0,0,3,0,0,5,24,0,1,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/07,0,248,0,0,0,77,0,7,1,6,5,0,0,1,1,3,0,0,1,2,0,12,13,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/08,1,292,2,0,0,86,0,0,0,0,3,0,0,0,1,4,0,0,0,0,2,9,14,1,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/09,0,292,1,0,0,85,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,11,20,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/10,0,204,1,2,0,63,0,4,1,3,4,0,0,0,0,0,0,0,0,0,2,12,15,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/11,0,117,0,0,0,31,0,8,1,1,1,0,0,0,0,2,0,0,1,0,1,7,8,0,2,0,0,0
Rregullt,Mitrovicë_e_Veriut,3804,3804/12,1,145,0,1,0,37,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,2,6,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3805,3805/01,1,236,0,0,0,70,0,0,1,1,1,0,0,1,1,5,0,0,0,0,0,5,9,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3805,3805/02,1,308,1,0,1,97,1,8,2,1,2,0,0,0,0,0,0,0,0,0,0,10,14,0,1,0,0,0
Rregullt,Mitrovicë_e_Veriut,3805,3805/03,0,240,1,0,0,72,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,14,12,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3805,3805/04,1,211,0,0,0,67,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,5,28,0,2,0,0,0
Rregullt,Mitrovicë_e_Veriut,3805,3805/05,1,273,0,1,0,49,0,2,1,1,0,0,0,1,0,4,0,0,0,0,0,9,13,0,0,0,0,0
Rregullt,Mitrovicë_e_Veriut,3806,3806/01,2,68,0,0,0,21,0,179,4,0,2,0,0,13,0,2,0,0,7,0,77,2,2,1,0,1,1,0
Rregullt,Mitrovicë_e_Veriut,3806,3806/02,1,139,1,0,1,35,0,147,2,1,1,0,0,6,1,1,1,0,8,3,71,1,7,1,0,0,3,0
PërfaqësiDiplomatike,Ambasada_Vjenë,AT01,AT01/01,1,0,0,0,0,0,1,580,0,0,0,0,0,62,0,0,0,0,6,0,64,0,0,0,1,0,14,0
PërfaqësiDiplomatike,Ambasada_Bruksel,BE01,BE01/01,0,0,0,0,0,0,1,356,0,0,0,0,1,43,0,0,0,0,7,0,30,0,0,0,0,0,7,1
PërfaqësiDiplomatike,Ambasada_Bruksel,BE01,BE01/02,0,0,0,0,0,0,0,285,0,0,0,0,0,25,0,0,0,0,4,0,11,0,0,0,0,0,4,0
PërfaqësiDiplomatike,Ambasada_Ottawa,CA01,CA01/01,0,0,0,0,0,0,0,72,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0
PërfaqësiDiplomatike,Konsullata_Toronto,CA02,CA02/01,0,0,0,0,0,0,2,216,0,0,0,0,0,13,0,0,0,0,1,0,19,0,0,0,0,0,4,0
PërfaqësiDiplomatike,Ambasada_Bern,CH01,CH01/01,2,0,0,0,8,0,0,248,0,0,0,0,1,38,0,0,0,0,3,0,10,0,0,0,0,0,7,1
PërfaqësiDiplomatike,Ambasada_Bern,CH01,CH01/02,0,0,0,0,6,0,0,301,0,0,0,0,0,36,0,0,0,0,11,0,22,0,0,0,0,0,3,1
PërfaqësiDiplomatike,Konsullata_Gjenevë,CH02,CH02/01,0,0,0,0,1,0,0,289,0,0,0,0,0,34,0,0,0,0,2,0,40,0,0,0,0,0,4,0
PërfaqësiDiplomatike,Konsullata_Gjenevë,CH02,CH02/02,0,0,0,0,0,0,0,289,0,0,0,0,1,24,0,0,0,0,4,0,28,0,0,0,0,0,9,0
PërfaqësiDiplomatike,Konsullata_Cyrih,CH03,CH03/01,1,0,0,0,0,0,0,585,6,0,0,0,0,61,0,0,0,0,6,0,34,0,0,1,0,0,14,0
PërfaqësiDiplomatike,Konsullata_Cyrih,CH03,CH03/02,0,0,0,0,0,0,0,556,38,0,1,0,1,73,0,0,0,0,3,0,50,0,0,0,2,0,14,0
PërfaqësiDiplomatike,Ambasada_Pragë,CZ01,CZ01/01,0,0,0,0,0,0,0,36,0,0,0,0,0,20,0,0,0,0,2,0,1,0,0,0,0,0,3,1
PërfaqësiDiplomatike,Ambasada_Berlin,DE01,DE01/01,0,0,0,1,0,0,0,270,0,0,0,0,0,20,0,0,0,0,0,0,31,0,0,0,0,0,6,0
PërfaqësiDiplomatike,Ambasada_Berlin,DE01,DE01/02,0,0,0,0,0,0,0,205,0,0,1,0,0,20,0,0,1,0,2,0,21,0,0,0,0,0,10,0
PërfaqësiDiplomatike,Konsullata_Düsseldorf,DE02,DE02/01,0,0,1,3,0,0,1,453,1,0,0,0,0,33,0,0,0,0,2,0,44,0,0,0,0,1,12,0
PërfaqësiDiplomatike,Konsullata_Düsseldorf,DE02,DE02/02,1,0,0,1,0,0,1,406,3,0,1,0,0,25,0,0,0,0,1,0,72,0,0,0,0,0,8,0
PërfaqësiDiplomatike,Konsullata_Düsseldorf,DE02,DE02/03,0,0,0,0,0,0,0,392,0,0,0,0,0,26,0,0,0,0,1,0,50,1,0,0,0,0,9,0
PërfaqësiDiplomatike,Konsullata_Frankfurt,DE03,DE03/01,0,0,0,0,0,0,1,560,0,0,3,0,0,25,0,0,0,0,3,0,27,0,0,0,0,0,9,0
PërfaqësiDiplomatike,Konsullata_Frankfurt,DE03,DE03/02,0,0,0,0,0,0,2,448,0,0,5,0,0,30,0,0,0,0,1,0,23,0,0,0,0,0,6,0
PërfaqësiDiplomatike,Konsullata_Hamburg,DE04,DE04/01,0,0,0,1,0,0,1,259,0,0,0,0,0,22,0,0,0,0,0,0,33,0,0,0,0,0,3,2
PërfaqësiDiplomatike,Konsullata_Hamburg,DE04,DE04/02,0,0,0,2,0,0,3,189,0,0,0,0,0,16,0,0,0,0,2,0,17,0,0,1,0,0,2,4
PërfaqësiDiplomatike,Konsullata_Munchen,DE05,DE05/01,0,0,0,0,0,0,0,572,4,0,0,0,0,72,0,0,2,0,5,0,64,0,0,0,0,0,19,0
PërfaqësiDiplomatike,Konsullata_Munchen,DE05,DE05/02,0,0,0,0,0,0,0,614,1,0,0,0,0,45,0,0,2,0,3,0,76,0,0,0,0,0,21,0
PërfaqësiDiplomatike,Konsullata_Stuttgart,DE06,DE06/01,0,0,0,0,0,0,1,514,0,0,0,0,0,54,0,0,0,0,3,1,110,0,0,0,0,0,21,8
PërfaqësiDiplomatike,Konsullata_Stuttgart,DE06,DE06/02,0,0,0,0,0,0,3,556,0,0,0,0,0,42,0,0,0,0,7,0,80,0,0,0,2,0,30,2
PërfaqësiDiplomatike,Konsullata_Kopenhage,DK01,DK01/01,0,0,0,0,0,0,0,130,0,0,0,0,0,6,0,0,0,1,2,0,6,0,0,0,0,0,2,0
PërfaqësiDiplomatike,Ambasada_Paris,FR01,FR01/01,0,0,0,0,0,0,0,182,2,0,0,0,0,17,0,0,2,0,0,0,20,0,0,0,1,0,0,0
PërfaqësiDiplomatike,Konsullata_Strasburg,FR02,FR02/01,0,1,0,0,0,0,0,398,0,0,0,0,0,36,0,0,0,0,2,0,37,0,0,0,0,0,7,0
PërfaqësiDiplomatike,Ambasada_Zagreb,HR01,HR01/01,0,0,0,0,0,0,1,90,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,2,0
PërfaqësiDiplomatike,Ambasada_Budapest,HU01,HU01/01,0,0,0,0,0,0,0,33,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,5,0
PërfaqësiDiplomatike,Ambasada_Romë,IT01,IT01/01,0,0,0,0,0,0,0,59,0,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1
PërfaqësiDiplomatike,Konsullata_Milano,IT02,IT02/01,0,0,0,0,0,0,0,88,0,0,0,0,0,9,0,0,0,0,4,0,12,0,0,0,0,0,3,0
PërfaqësiDiplomatike,Ambasada_Shkup,MK01,MK01/01,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
PërfaqësiDiplomatike,Ambasada_Hagë,NL01,NL01/01,0,0,0,0,0,0,0,90,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0
PërfaqësiDiplomatike,Ambasada_Oslo,NO01,NO01/01,0,0,0,0,0,0,0,351,1,0,0,0,0,12,0,0,0,0,4,0,15,0,0,0,0,0,2,0
PërfaqësiDiplomatike,Ambasada_Stokholm,SE01,SE01/01,0,0,0,0,0,0,0,126,0,0,0,0,0,11,0,0,0,0,1,0,14,0,0,0,0,0,7,0
PërfaqësiDiplomatike,Ambasada_Lubljanë,SL01,SL01/01,0,0,1,0,0,0,0,227,2,0,0,0,0,24,0,0,0,0,8,0,17,0,0,0,0,0,4,0
PërfaqësiDiplomatike,Konsullata_Stamboll,TR02,TR02/01,0,0,0,0,1,0,1,40,0,0,0,2,0,2,0,0,0,1,6,29,8,0,0,24,0,0,2,0
PërfaqësiDiplomatike,Ambasada_Londër,UK01,UK01/01,0,0,0,0,0,0,0,309,0,0,0,0,0,19,0,0,0,0,2,1,12,0,0,0,0,0,5,0
PërfaqësiDiplomatike,Ambasada_Londër,UK01,UK01/02,0,0,0,0,1,1,1,425,1,0,0,0,0,40,0,0,0,0,0,0,19,0,0,0,0,0,1,0
PërfaqësiDiplomatike,Ambasada_Washington,US01,US01/01,0,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0
